ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,WARD PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,BUSINESS ACTIVITY ID,BUSINESS ACTIVITY,LICENSE NUMBER,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION
2204482-20190916,2678801,22579,1,"GRAND MOTEL, INC.",GRAND MOTEL,10022 S HALSTED ST,CHICAGO,IL,60628,21,34,21-34,22,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2204482,RENEW,,07/15/2019,07/30/2019,N,09/16/2019,09/15/2021,07/30/2019,10/02/2019,AAI,,45,41.711660352,-87.643099414,"(41.71166035172003, -87.64309941407663)"
2218299-20181016,2617946,10387,1,NEW HARRISON HOTEL INC,TRAVELODGE HOTEL CHICAGO,65 E HARRISON ST,CHICAGO,IL,60605,4,49,4-49,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2218299,RENEW,,08/15/2018,09/04/2018,N,10/16/2018,10/15/2020,09/04/2018,09/05/2018,AAI,,,41.874313521,-87.625319833,"(41.87431352100798, -87.6253198326192)"
2207235-20190516,2655269,309411,1,LORRAINE J. RIEFF-LIAKOURAS,PARTHENON GUEST HOUSE,310-312 S HALSTED ST,CHICAGO,IL,60661,34,58,34-58,12,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2207235,RENEW,,03/15/2019,04/02/2019,N,05/16/2019,07/15/2021,04/02/2019,04/03/2019,AAI,,16,41.877594081,-87.64738021,"(41.87759408077344, -87.64738020966664)"
2209236-20170516,2520623,359765,1,"REMINGTON LODGING & HOSPITALITY, LLC",THE SILVERSMITH HOTEL & SUITES,10-16 S WABASH AVE,CHICAGO,IL,60603,34,9,34-9,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2209236,RENEW,,03/15/2017,04/28/2017,N,05/16/2017,05/15/2019,04/28/2017,05/01/2017,AAI,,1,41.881818766,-87.626353173,"(41.88181876616734, -87.62635317290135)"
2207387-20170316,2509193,314687,1,"DHM CHICAGO HOTEL LESSEE GP, LLC",HAMPTON INN AND HOMEWOOD SUITES CHICAGODOWNTOWN/MAGNIFICENT MILE,150-160 E HURON ST,CHICAGO,IL,60611,2,38,2-38,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2207387,RENEW,,01/15/2017,03/22/2017,N,03/16/2017,03/15/2019,03/22/2017,03/23/2017,AAI,,,41.895060786,-87.623507509,"(41.895060785681196, -87.62350750911575)"
2601356-20181016,2630651,322493,3,"SAGE RESTAURANT MANAGER, LLC",THE BLACKSTONE HOTEL,636 S MICHIGAN AVE LL-23,CHICAGO,IL,60605,4,33,4-33,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2601356,RENEW,,10/15/2018,10/15/2018,N,10/16/2018,10/15/2020,10/15/2018,10/16/2018,AAI,,,41.873659257,-87.624359498,"(41.873659257025864, -87.62435949812338)"
2349091-20170416,2515934,389327,1,INTEGRATED CLARK MONROE LLC,HYATT CENTRIC THE LOOP CHICAGO,100 W MONROE ST 1-23,CHICAGO,IL,60603,34,9,34-9,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2349091,RENEW,,02/15/2017,03/10/2017,N,04/16/2017,04/15/2019,03/10/2017,03/10/2017,AAI,,,41.880805278,-87.630929332,"(41.88080527820392, -87.6309293321435)"
2501401-20161215,2501401,411974,1,PINEAPPLE HOSPITALITY COMPANY,Staypineapple Chicago,1 W WASHINGTON ST 1-15,CHICAGO,IL,60602,34,9,34-9,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2501401,ISSUE,12/06/2016,12/07/2016,12/07/2016,N,12/15/2016,01/15/2019,12/15/2016,12/15/2016,AAI,,1,41.883108627,-87.627948771,"(41.883108627266935, -87.62794877080378)"
2391643-20170316,2508133,85369,3,"RESIDENCE INN BY MARRIOTT, LLC",RESIDENCE INN CHICAGO DOWNTOWN,11 S LA SALLE ST,CHICAGO,IL,60603,34,9,34-9,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2391643,RENEW,,01/15/2017,02/28/2017,N,03/16/2017,03/15/2019,02/28/2017,02/28/2017,AAI,,,41.881645391,-87.632209538,"(41.881645390827835, -87.63220953838868)"
2452457-20180316,2577343,385791,1,ROSEMOOR SUITES LLC,HOTEL CHICAGO,1622 W JACKSON BLVD 1 - 4,CHICAGO,IL,60612,34,13,34-13,12,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2452457,RENEW,,01/15/2018,02/15/2018,N,03/16/2018,03/15/2020,02/15/2018,02/16/2018,AAI,,,41.877718587,-87.667671616,"(41.87771858713392, -87.66767161604247)"
2384909-20190616,2662471,396441,1,"JOIE DE VIVRE HOSPITALITY, LLC",CHICAGO ATHLETIC ASSOCIATION,12 S MICHIGAN AVE 1-19,CHICAGO,IL,60603,34,9,34-9,1,4404,Regulated Business License,670 | 676,Health Club | Hotel - 7 or More Sleeping Rooms,2384909,RENEW,,04/15/2019,05/08/2019,N,06/16/2019,07/15/2021,05/08/2019,05/08/2019,AAI,,,41.8818033,-87.624504274,"(41.881803300378394, -87.62450427385279)"
2217028-20180616,2593338,372358,1,"SUNSTONE SAINT CLAIR LESSEE, INC.",HYATT CENTRIC CHICAGO MAGNIFICENT MILE,633 N ST CLAIR ST 1-17,CHICAGO,IL,60611,2,35,2-35,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2217028,RENEW,,04/15/2018,05/25/2018,N,06/16/2018,06/15/2020,05/25/2018,05/29/2018,AAI,,,41.893475358,-87.622574674,"(41.89347535770077, -87.6225746735784)"
2458680-20181116,2625675,405415,2,"1600 N. MILWAUKEE VENTURES, LLC",ROBEY HOTEL,1600-1618 N MILWAUKEE AVE 1-13,CHICAGO,IL,60647,1,,1-,14,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2458680,RENEW,,09/15/2018,11/15/2018,N,11/16/2018,11/15/2020,11/15/2018,11/15/2018,AAI,,33,41.910436799,-87.677761021,"(41.91043679855338, -87.67776102073448)"
2208149-20180916,2613277,340373,1,LQ MANAGMENT L.L.C.,LA QUINTA INN & SUITES,1 S FRANKLIN ST 1-9,CHICAGO,IL,60606,34,9,34-9,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2208149,RENEW,,07/15/2018,11/15/2018,N,09/16/2018,09/15/2020,11/15/2018,04/02/2019,AAI,,,41.881902751,-87.63516406,"(41.88190275050587, -87.6351640597954)"
2206984-20170316,2509014,299508,2,"KOKUA HOSPITALITY, LLC",DOUBLE TREE HOTEL MAGNIFICENT MILE,300 E OHIO ST 1-26,CHICAGO,IL,60611,2,2,2-2,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2206984,RENEW,,01/15/2017,02/07/2017,N,03/16/2017,03/15/2019,02/07/2017,03/30/2017,AAC,12/31/2018,,41.892710585,-87.620130658,"(41.892710584593935, -87.62013065840584)"
2204482-20170916,2544299,22579,1,"GRAND MOTEL, INC.",GRAND MOTEL,10022 S HALSTED ST,CHICAGO,IL,60628,21,34,21-34,22,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2204482,RENEW,,07/15/2017,07/31/2017,N,09/16/2017,09/15/2019,07/31/2017,08/01/2017,AAI,,45,41.711660352,-87.643099414,"(41.71166035172003, -87.64309941407663)"
2653272-20190611,2653272,457167,1,233 E ONTARIO HOTEL PROPCO LLC,IVY HOTEL,233 E ONTARIO ST 1-16,CHICAGO,IL,60611,2,35,2-35,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2653272,ISSUE,03/13/2019,04/16/2019,04/16/2019,Y,06/11/2019,07/15/2021,06/07/2019,06/10/2019,AAI,,,41.893265149,-87.62181212,"(41.8932651489868, -87.62181212015325)"
2208554-20180616,2592880,348919,1,IVY HOTEL LLC,IVY HOTEL,233 E ONTARIO ST,CHICAGO,IL,60611,2,41,2-41,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2208554,RENEW,,04/15/2018,05/14/2018,N,06/16/2018,07/15/2021,05/14/2018,05/14/2018,AAI,,,41.893265149,-87.62181212,"(41.8932651489868, -87.62181212015325)"
2443250-20180916,2611362,229993,9,"KIMPTON HOTEL &  RESTAURANT GROUP, LLC",THE GRAY,39 S LA SALLE ST 1-15,CHICAGO,IL,60603,34,9,34-9,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2443250,RENEW,,07/15/2018,07/26/2018,N,09/16/2018,10/15/2020,07/26/2018,07/27/2018,AAI,,,41.880931558,-87.632189133,"(41.88093155774665, -87.63218913315433)"
2205701-20190316,2643622,206313,1,PENINSULA CHICAGO LLC,"PENINSULA CHICAGO, LLC",108 E SUPERIOR ST,CHICAGO,IL,60611,2,48,2-48,18,4404,Regulated Business License,676 | 745,Hotel - 7 or More Sleeping Rooms  | Provide Full Body Massage Services,2205701,RENEW,,01/15/2019,03/21/2019,N,03/16/2019,07/15/2021,03/14/2019,03/14/2019,AAI,,,41.895839638,-87.624988141,"(41.89583963820686, -87.62498814131581)"
