ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,WARD PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,BUSINESS ACTIVITY ID,BUSINESS ACTIVITY,LICENSE NUMBER,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION
32279-20190316,2642400,2681,2,"MORY'S, LTD.",PIPPIN'S TAVERN,806 N RUSH ST 1,CHICAGO,IL,60611,42,19,42-19,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,32279,RENEW,,01/15/2019,03/14/2019,N,03/16/2019,07/15/2021,03/14/2019,04/16/2019,AAI,,,41.896926926,-87.625857956,"(41.896926926058576, -87.62585795579281)"
11127-20190416,2647606,5193,1,1102 WEBSTER BAR JOINT VENTURE,THE LOCAL OPTION TAVERN,1102 W WEBSTER AVE 1,CHICAGO,IL,60614,43,49,43-49,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,11127,RENEW,,02/15/2019,04/01/2019,N,04/16/2019,07/15/2021,04/01/2019,05/29/2019,AAI,,,41.921807669,-87.656062547,"(41.921807668746176, -87.65606254663311)"
2677-20190716,2665498,2753,1,"WRONGS, INC.",WRONGS,10012-10014 S WESTERN AVE 1,CHICAGO,IL,60643,19,53,19-53,22,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2677,RENEW,,05/15/2019,07/01/2019,N,07/16/2019,07/15/2021,07/01/2019,07/01/2019,AAI,,20,41.711442016,-87.681918642,"(41.7114420164893, -87.68191864161031)"
8218-20191216,2695692,25825,1,"GAMBLERS I, INC.",GAMBLERS,4906-4908 N PULASKI RD 1,CHICAGO,IL,60630,39,8,39-8,17,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,8218,RENEW,,10/15/2019,12/13/2019,N,12/16/2019,12/15/2021,12/13/2019,12/13/2019,AAI,,,41.970321862,-87.728235181,"(41.97032186228699, -87.72823518111367)"
1805-20191216,2695185,355,1,CUERNAVACA RESTAURANT INC,LA VACA MARGARITA BAR,1160 W 18TH ST 1,CHICAGO,IL,60608,25,17,25-17,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1805,RENEW,,10/15/2019,12/13/2019,N,12/16/2019,12/15/2021,12/13/2019,12/26/2019,AAI,,,41.858073836,-87.655799805,"(41.85807383601942, -87.65579980518957)"
25700-20170216,2502392,30353,1,"3420 BROADWAY, INC.",JACQUELINE'S,3420 N BROADWAY  1,CHICAGO,IL,60657,44,33,44-33,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,25700,RENEW,,12/15/2016,01/25/2017,N,02/16/2017,02/15/2019,01/25/2017,01/26/2017,AAI,,8,41.943728677,-87.645224733,"(41.94372867692048, -87.64522473280383)"
17073-20170216,2522314,28217,1,DELAMAUR INC,SANDLOT,3477 N CLARK ST 1ST,CHICAGO,IL,60657,44,31,44-31,19,1472,Music and Dance,,,17073,RENEW,,03/21/2017,03/29/2017,N,02/16/2017,02/15/2019,03/29/2017,04/06/2017,AAC,07/13/2018,17,41.945498851,-87.654972851,"(41.94549885139411, -87.65497285142328)"
2196163-20170416,2515542,376454,1,"STANLEY'S TAVERN, INC.",STANLEY'S,4258 S ASHLAND AVE 1,CHICAGO,IL,60609,12,16,12-16,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2196163,RENEW,,02/15/2017,04/05/2017,N,04/16/2017,04/15/2019,04/05/2017,04/06/2017,AAI,,10,41.815932975,-87.665296328,"(41.815932975471945, -87.66529632778995)"
1403565-20190416,2649458,267215,1,"TRIPOLI PARTNERS, LLC",TRIPOLI TAVERN,1147 W ARMITAGE AVE 1,CHICAGO,IL,60614,43,51,43-51,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1403565,RENEW,,02/22/2019,04/12/2019,N,04/16/2019,07/15/2021,04/12/2019,04/16/2019,AAI,,,41.917939272,-87.657223941,"(41.917939272072275, -87.65722394118654)"
1681-20190116,2633454,24218,1,RIO BRAVO CORP.,RIO BRAVO,4311 W NORTH AVE 1ST,CHICAGO,IL,60639,36,15,36-15,25,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1681,RENEW,,11/15/2018,12/25/2018,N,01/16/2019,07/15/2021,12/25/2018,12/26/2018,AAI,,,41.909671703,-87.734297976,"(41.909671702759205, -87.7342979760861)"
1767831-20170716,2532239,308760,1,"TAVERN ONE, INC.",BLACK CAT LOUNGE,1640 W 115TH ST 1,CHICAGO,IL,60643,21,55,21-55,22,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1767831,RENEW,,05/15/2017,08/01/2017,N,07/16/2017,07/15/2019,08/01/2017,08/02/2017,AAI,,,41.684899085,-87.663352066,"(41.68489908536175, -87.66335206643785)"
12571-20190416,2648987,85717,3,"LAS FUENTES, INCORPORATED",LAS FUENTAS INC,2554 N HALSTED ST # 1,CHICAGO,IL,60614,43,39,43-39,19,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",12571,RENEW,,02/22/2019,03/20/2019,N,04/16/2019,07/15/2021,03/20/2019,03/21/2019,AAI,,35,41.928910473,-87.64902932,"(41.92891047281184, -87.64902932031382)"
31763-20181016,2617974,14412,1,"MONSEN'S TALLY- HO PUB, INC.",MONSEN 'S TALLY HO PUB,1951 W HOWARD ST 1ST,CHICAGO,IL,60626,49,38,49-38,24,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,31763,RENEW,,08/15/2018,10/10/2018,N,10/16/2018,10/15/2020,10/10/2018,10/11/2018,AAI,,19,42.019331126,-87.679728441,"(42.01933112574914, -87.67972844082122)"
2137663-20170516,2520903,369402,1,LAST BAY BEER COMPANY LLC,DRYHOP BREWERS,3155 N BROADWAY  1,CHICAGO,IL,60657,44,28,44-28,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2137663,RENEW,,03/15/2017,03/27/2017,N,05/16/2017,05/15/2019,03/27/2017,03/28/2017,AAC,08/30/2019,8,41.939309677,-87.644228371,"(41.939309677466014, -87.64422837055051)"
15889-20170516,2518256,6781,1,"SPECTRUM SPORTS BAR & GRILL, INC.",SPECTRUM SPORTS BAR & GRILL,233 S HALSTED ST,CHICAGO,IL,60661,34,58,34-58,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,15889,RENEW,,03/15/2017,05/08/2017,N,05/16/2017,05/15/2019,05/08/2017,05/08/2017,AAI,,16,41.878172572,-87.647099736,"(41.878172571606136, -87.64709973557522)"
50026-20190116,2633414,17259,5,"ODB ENTERPRISES, INC.",JEREMY LANIGANS,3119 -3123 W 111TH ST 1ST,CHICAGO,IL,60655,19,55,19-55,22,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,50026,RENEW,,11/15/2018,02/20/2019,N,01/16/2019,07/15/2021,02/20/2019,02/20/2019,AAI,,55,41.69147669,-87.699210478,"(41.69147668957545, -87.69921047840656)"
1927923-20180616,2592489,326641,1,"CHICAGO SOUTH LOOP HOTEL, LLC","CHICAGO SOUTH LOOP HOTEL, LLC",11 W 26TH ST 1-5,CHICAGO,IL,60616,3,43,3-43,1,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1927923,RENEW,,04/15/2018,05/02/2018,N,06/16/2018,06/15/2020,05/02/2018,05/03/2018,AAI,,,41.845468162,-87.62745299,"(41.84546816154614, -87.6274529904341)"
265-20190216,2637815,24019,1,DIGBY INC.,THE CLOSET,3325 N BROADWAY  1ST,CHICAGO,IL,60657,44,15,44-15,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,265,RENEW,,12/15/2018,02/13/2019,N,02/16/2019,07/15/2021,02/13/2019,02/13/2019,AAI,,8,41.94264743,-87.644332539,"(41.94264743041398, -87.64433253937592)"
30815-20180116,2566248,14190,1,"TROY LOGIC, INC",MARIANNA'S PLACE,5625 W 63RD ST 1ST,CHICAGO,IL,60638,13,49,13-49,8,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",30815,RENEW,,11/15/2017,01/08/2018,N,01/16/2018,01/15/2020,01/08/2018,01/09/2018,AAI,,,41.777923814,-87.762659385,"(41.77792381411959, -87.76265938509499)"
59156-20180116,2566611,40982,1,OCHOA'S BAR & GRILL INC.,OCHOA'S BAR & GRILL,1325 W 47TH ST 1ST,CHICAGO,IL,60609,20,51,20-51,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,59156,RENEW,,11/15/2017,01/11/2018,N,01/16/2018,01/15/2020,01/11/2018,01/12/2018,AAI,,13,41.80857536,-87.658865404,"(41.80857536026874, -87.65886540390885)"
39698-20181116,2623305,15848,1,"FIGUEROA BAR, INC.",DAMEN TAVERN,1958 W HURON ST 1,CHICAGO,IL,60622,36,45,36-45,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,39698,RENEW,,09/15/2018,11/06/2018,N,11/16/2018,07/15/2021,11/06/2018,11/07/2018,AAI,,29,41.894205346,-87.676881706,"(41.89420534591261, -87.67688170620728)"
1932571-20171116,2557291,207939,1,"MOOSE, INC.",THE DOUBLE,3545 W FULLERTON AVE,CHICAGO,IL,60647,35,60,35-60,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1932571,RENEW,,09/15/2017,11/20/2017,N,11/16/2017,11/15/2019,11/20/2017,07/10/2018,AAI,,,41.92451295,-87.715399066,"(41.924512950059544, -87.7153990657848)"
22816-20170316,2508002,63399,3,"TWO HUMBERTO'S, INC.",TIMOTHY O'TOOLES,610-622 N FAIRBANKS CT  BKRM,CHICAGO,IL,60611,2,41,2-41,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,22816,RENEW,,01/15/2017,02/08/2017,N,03/16/2017,03/15/2019,02/08/2017,02/08/2017,AAI,,,41.892999868,-87.620414352,"(41.89299986806687, -87.62041435195162)"
51349-20170816,2538127,64516,1,3123 N. CICERO CORP.,3123 CLUB,3123 N CICERO AVE 1ST,CHICAGO,IL,60641,31,38,31-38,25,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,51349,RENEW,,06/15/2017,07/31/2017,N,08/16/2017,08/15/2019,07/31/2017,08/01/2017,AAI,,,41.937696626,-87.746696503,"(41.93769662603304, -87.74669650322748)"
55055-20180116,2566602,39363,1,"U.S. ONE, INC.",KOPY KAT,5200 S WESTERN AVE  1,CHICAGO,IL,60609,15,29,15-29,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,55055,RENEW,,11/15/2017,01/09/2018,N,01/16/2018,01/15/2020,01/09/2018,01/10/2018,AAI,,,41.799240596,-87.68432188,"(41.79924059614758, -87.68432188020958)"
1247314-20180816,2604044,247686,1,"DARCO, INC.",LITTLE BAR,5823 N NORTHWEST HWY,CHICAGO,IL,60631,41,21,41-21,16,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1247314,RENEW,,06/15/2018,08/05/2018,N,08/16/2018,10/15/2020,08/05/2018,08/06/2018,AAI,,,41.9873528,-87.789952911,"(41.98735280000088, -87.78995291114663)"
11032-20190216,2637534,5152,1,"NINE-FIFTY, LTD.",KINCADE'S,950-952 W ARMITAGE AVE 1ST #,CHICAGO,IL,60614,43,11,43-11,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,11032,RENEW,,12/15/2018,01/09/2019,N,02/16/2019,07/15/2021,01/09/2019,01/10/2019,AAI,,,41.918221121,-87.652973053,"(41.918221120708644, -87.65297305297553)"
1435-20191116,2690413,264,1,"PAUL AND MARC'S ENTERPRISES, LTD.",LOCAL 83,8355 S PULASKI RD,CHICAGO,IL,60652,18,11,18-11,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1435,RENEW,,09/15/2019,11/12/2019,N,11/16/2019,11/15/2021,11/12/2019,11/13/2019,AAI,,,41.740515143,-87.721478363,"(41.74051514320914, -87.72147836324686)"
44962-20190716,2665698,11120,1,"HAK SA, INC.",ATMOSPHERE,5355 N CLARK ST 1ST,CHICAGO,IL,60640,48,43,48-43,20,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,44962,RENEW,,05/15/2019,07/03/2019,N,07/16/2019,07/15/2021,07/03/2019,07/05/2019,AAI,,22,41.979667313,-87.668128468,"(41.97966731313224, -87.66812846762794)"
51645-20170216,2502211,17500,1,"ENTROPY, INC.",FOUR MOON TAVERN,1847 W ROSCOE ST 1ST,CHICAGO,IL,60657,32,9,32-9,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,51645,RENEW,,12/15/2016,02/13/2017,N,02/16/2017,02/15/2019,02/13/2017,02/14/2017,AAI,,,41.943140963,-87.675707395,"(41.94314096316059, -87.67570739466916)"
5709-20190416,2648366,25227,1,BURROWS HELIZON INC,ALIVE ONE,2683 N HALSTED ST 1ST #,CHICAGO,IL,60614,43,6,43-6,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,5709,RENEW,,02/22/2019,03/22/2019,N,04/16/2019,07/15/2021,03/22/2019,03/25/2019,AAI,,,41.931375185,-87.648818482,"(41.93137518472043, -87.64881848228968)"
32803-20171116,2556292,9421,1,"THREE RINGS, INC.",THE MAP ROOM,1949 N HOYNE AVE 1ST,CHICAGO,IL,60647,32,4,32-4,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,32803,RENEW,,09/15/2017,11/12/2017,N,11/16/2017,11/15/2019,11/12/2017,11/13/2017,AAI,,33,41.917671432,-87.679947709,"(41.9176714320879, -87.67994770879857)"
17077-20171016,2552223,7011,1,"CAS-MAR, INC.",PUB OK,5659 W IRVING PARK RD 1ST,CHICAGO,IL,60634,38,34,38-34,16,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,17077,RENEW,,08/31/2017,09/14/2017,N,10/16/2017,10/15/2019,09/14/2017,09/15/2017,AAI,,,41.953041777,-87.769380063,"(41.95304177745123, -87.76938006290935)"
61125-20170416,2512213,4282,1,K.C.INC.,GALWAY BAY,500 W DIVERSEY PKWY LL,CHICAGO,IL,60614,44,41,44-41,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,61125,RENEW,,02/15/2017,03/01/2017,N,04/16/2017,04/15/2019,03/01/2017,03/02/2017,AAI,,8,41.932976864,-87.64149609,"(41.93297686391123, -87.64149608965117)"
320-20180516,2584176,53,1,LITTLE JOE'S CIRCLE LOUNGE INC,LITTLE JOE'S CIRCLE LOUNGE INC,1041 W TAYLOR ST,CHICAGO,IL,60607,34,25,34-25,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,320,RENEW,,03/15/2018,05/14/2018,N,05/16/2018,10/15/2020,05/14/2018,05/15/2018,AAI,,,41.869371176,-87.652780822,"(41.86937117592203, -87.65278082182138)"
21231-20181116,2623530,29220,1,RAINBO CLUB INC,RAINBO CLUB INC,1150 N DAMEN AVE,CHICAGO,IL,60622,1,3,1-3,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,21231,RENEW,,09/15/2018,11/01/2018,N,11/16/2018,11/15/2020,11/01/2018,11/02/2018,AAI,,33,41.902868984,-87.677395215,"(41.90286898429872, -87.67739521542943)"
8298-20181116,2623475,25840,1,OLA'S LIQUORS INC,OLA'S LIQUORS,947 N DAMEN AVE 1ST,CHICAGO,IL,60622,36,11,36-11,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,8298,RENEW,,09/15/2018,10/10/2018,N,11/16/2018,11/15/2020,10/10/2018,10/11/2018,AAI,,,41.899159355,-87.676997382,"(41.89915935482376, -87.67699738237337)"
527-20190816,2671909,96,1,"JUNDE, INC.",DI'S DEN,5100-5104 W IRVING PARK RD,CHICAGO,IL,60641,38,31,38-31,16,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,527,RENEW,,06/15/2019,08/08/2019,N,08/16/2019,08/15/2021,08/08/2019,08/08/2019,AAI,,,41.953438287,-87.754754328,"(41.953438287118054, -87.7547543279566)"
1247082-20170616,2525306,213474,2,"J.M.L. FIRST VENTURE, INC.",CLUB KARLOV,4058 W 47TH ST 1ST FRONT,CHICAGO,IL,60632,14,2,14-2,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1247082,RENEW,,04/15/2017,06/12/2017,N,06/16/2017,06/15/2019,06/12/2017,06/13/2017,AAI,,,41.807951544,-87.725973256,"(41.80795154367531, -87.72597325588606)"
26267-20170416,2512435,10789,1,PMG INCORPORATED,MCGEE'S TAVERN & GRILLE,950 W WEBSTER AVE 1ST,CHICAGO,IL,60614,43,21,43-21,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,26267,RENEW,,02/15/2017,03/14/2017,N,04/16/2017,04/15/2019,03/14/2017,03/31/2017,AAI,,,41.921854626,-87.653094865,"(41.92185462558926, -87.65309486506003)"
1171250-20180216,2571551,219072,1,"25 W. HUBBARD, INC.",ROCBAR,25 W HUBBARD ST LL + 1,CHICAGO,IL,60654,42,25,42-25,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1171250,RENEW,,12/15/2017,01/29/2018,N,02/16/2018,02/15/2020,01/29/2018,01/30/2018,AAI,,,41.889940021,-87.628948272,"(41.88994002083373, -87.62894827231133)"
1078-20180916,2609835,202,2,NIMAK CORP,MONK'S PUB,205-207 W LAKE ST,CHICAGO,IL,60606,42,9,42-9,1,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1078,RENEW,,07/15/2018,08/01/2018,N,09/16/2018,09/15/2020,08/01/2018,08/02/2018,AAI,,,41.885618495,-87.634122358,"(41.88561849458468, -87.63412235814367)"
40720-20170416,2512524,16008,1,"FUN TIMES, INC.",GAMEKEEPERS,345 W ARMITAGE AVE 1,CHICAGO,IL,60614,43,24,43-24,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,40720,RENEW,,02/15/2017,03/01/2017,N,04/16/2017,04/15/2019,03/01/2017,03/02/2017,AAI,,,41.918220945,-87.638252446,"(41.918220945312974, -87.63825244587586)"
25099-20190416,2647598,4570,1,"FLOUNDERS, INC.",BECK'S,2201 N CLYBOURN AVE,CHICAGO,IL,60614,2,22,2-22,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,25099,RENEW,,02/15/2019,04/10/2019,N,04/16/2019,07/15/2021,04/10/2019,04/10/2019,AAI,,,41.921739637,-87.664361417,"(41.92173963746964, -87.66436141694093)"
1909-20191216,2695656,24233,1,"GASPAR ARIAS, INC.",THE BARREL,2015 S DAMEN AVE,CHICAGO,IL,60608,25,30,25-30,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1909,RENEW,,10/15/2019,12/05/2019,N,12/16/2019,12/15/2021,12/05/2019,12/06/2019,AAI,,,41.854439155,-87.675759762,"(41.854439155216255, -87.67575976190074)"
2469268-20181116,2625687,406651,1,"JEANINE'S WINE BAR, LLC",J9 WINE BAR,1961 N HALSTED ST,CHICAGO,IL,60614,43,3,43-3,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2469268,RENEW,,09/15/2018,09/25/2018,N,11/16/2018,10/15/2020,09/25/2018,09/26/2018,AAI,,,41.917706084,-87.648341887,"(41.917706084219844, -87.64834188710937)"
2283384-20190616,2660530,202648,3,"LACOCO PIZZA AND PASTA, INC.",LaCoco's Pizza & Wings,3344-3352 W 47TH ST,CHICAGO,IL,60632,12,20,12-20,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2283384,RENEW,,04/15/2019,04/26/2019,N,06/16/2019,06/15/2021,04/26/2019,05/02/2019,AAI,,,41.80817609,-87.708251604,"(41.80817609033046, -87.70825160442028)"
1547707-20180916,2611977,285575,1,"BLONDES HAVE MORE FUN, INC.",STOCKS & BLONDES BAR & GRILLE,40 N WELLS ST 1ST,CHICAGO,IL,60606,34,9,34-9,1,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1547707,RENEW,,07/15/2018,08/31/2018,N,09/16/2018,10/15/2020,08/31/2018,09/21/2018,AAI,,,41.882940597,-87.634006286,"(41.882940596901925, -87.63400628630511)"
15958-20180416,2580253,63150,1,LEANN-CAOL CORP,FIREWATER SALOON MOUNT GREENWOOD,3908 W 111TH ST 1,CHICAGO,IL,60655,19,4,19-4,22,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,15958,RENEW,,02/15/2018,04/13/2018,N,04/16/2018,07/15/2020,04/13/2018,04/13/2018,AAI,,,41.691406189,-87.718306078,"(41.691406189233774, -87.71830607808162)"
2157235-20190416,2650579,359986,2,"ASAF, INC.","""M"" BAR",151 N MICHIGAN AVE LL C-16,CHICAGO,IL,60601,34,44,34-44,1,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2157235,RENEW,,02/22/2019,04/16/2019,N,04/16/2019,07/15/2021,04/16/2019,04/17/2019,AAI,,,41.884540111,-87.624308522,"(41.88454011059238, -87.62430852246028)"
81634-20180316,2576136,65424,1,"2937, INC.",MOE'S TAVERN,2937 N MILWAUKEE AVE 1ST,CHICAGO,IL,60618,35,6,35-6,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,81634,RENEW,,01/15/2018,02/15/2018,N,03/16/2018,07/15/2021,02/15/2018,02/16/2018,AAI,,,41.934705676,-87.716414356,"(41.934705675709715, -87.7164143561994)"
1300-20190616,2659953,24185,1,HENRY L HOSKIN,HOT CITY LOUNGE,7432 S RACINE AVE 1ST,CHICAGO,IL,60636,17,5,17-5,7,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1300,RENEW,,04/15/2019,06/11/2019,N,06/16/2019,07/15/2021,06/11/2019,07/16/2019,AAI,,,41.758643529,-87.654093887,"(41.75864352890194, -87.65409388721017)"
6540-20170816,2536872,3649,1,BROADWAY JOE'S INC,DOUBLE BUBBLE,6036 N BROADWAY  1,CHICAGO,IL,60660,48,25,48-25,24,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,6540,RENEW,,06/15/2017,08/01/2017,N,08/16/2017,08/15/2019,08/01/2017,08/02/2017,AAI,,26,41.991912425,-87.660473966,"(41.99191242477542, -87.66047396631802)"
1404069-20180216,2570882,17900,1,"FADO CHICAGO, L.L.C.",FADO IRISH PUB,100 W GRAND AVE  1ST &,CHICAGO,IL,60610,42,46,42-46,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1404069,RENEW,,12/15/2017,01/19/2018,N,02/16/2018,02/15/2020,01/19/2018,01/22/2018,AAI,,,41.89173502,-87.631201689,"(41.891735020379166, -87.63120168879202)"
12756-20170316,2507479,23717,1,"ABBEY PUB, INC.",ABBEY PUB,3420 W GRACE ST,CHICAGO,IL,60618,35,26,35-26,17,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,12756,RENEW,,01/15/2017,03/10/2017,N,03/16/2017,03/15/2019,03/10/2017,03/10/2017,AAI,,,41.950312095,-87.713785897,"(41.95031209480301, -87.71378589700304)"
2359954-20180516,2584960,22928,7,"THE ANGEL'S SHARE, LTD.",KAISER TIGER,1415 W RANDOLPH ST 1&2,CHICAGO,IL,60607,27,7,27-7,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2359954,RENEW,,03/15/2018,03/27/2018,N,05/16/2018,10/15/2020,03/27/2018,03/28/2018,AAI,,,41.884048725,-87.663056133,"(41.884048725151324, -87.66305613344618)"
4191-20170316,2507095,3181,1,"THE STAR OF SIAM, INC.","THE STAR OF SIAM, INC.",11 E ILLINOIS ST,CHICAGO,IL,60611,42,55,42-55,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,4191,RENEW,,01/15/2017,02/27/2017,N,03/16/2017,03/15/2019,02/27/2017,02/28/2017,AAI,,,41.890762893,-87.627549006,"(41.89076289253344, -87.62754900580227)"
1619246-20181116,2624437,294450,1,1637 NORTH INC.,@ NORTH BAR,1637 W NORTH AVE,CHICAGO,IL,60622,1,25,1-25,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1619246,RENEW,,09/15/2018,11/05/2018,N,11/16/2018,07/15/2021,11/05/2018,12/19/2018,AAI,,33,41.910499875,-87.66920617,"(41.910499875487055, -87.66920616953142)"
2428956-20181016,2620385,401763,1,"6-M HOSPITALITY GROUP, LLC",2 TWENTY 2 TAVERN,222 S WABASH AVE 1,CHICAGO,IL,60604,34,33,34-33,1,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2428956,RENEW,,08/15/2018,09/28/2018,N,10/16/2018,10/15/2020,09/28/2018,10/01/2018,AAI,,1,41.878949977,-87.626252117,"(41.87894997697085, -87.62625211734857)"
14599-20191016,2685436,27559,1,J M O WORLDWIDE INC,KEEPERS PUB,6232 W ADDISON ST  1ST,CHICAGO,IL,60634,38,28,38-28,16,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,14599,RENEW,,08/15/2019,10/15/2019,N,10/16/2019,10/15/2021,10/15/2019,10/23/2019,AAI,,,41.945818108,-87.782708338,"(41.94581810831251, -87.78270833812772)"
14828-20170116,2497836,6565,1,"MYSTIC, INC.",BAR 106,10649 S PULASKI RD 1,CHICAGO,IL,60655,19,16,19-16,22,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,14828,RENEW,,11/15/2016,01/15/2017,N,01/16/2017,01/15/2019,01/15/2017,01/17/2017,AAI,,,41.698911053,-87.720503305,"(41.69891105319152, -87.72050330489338)"
1870304-20190316,2643317,64543,9,GOLD STANDARD ENTERPRISES INC.,BINNY'S,1132 S JEFFERSON ST,CHICAGO,IL,60607,28,28,28-28,1,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1870304,RENEW,,01/15/2019,03/14/2019,N,03/16/2019,07/15/2021,03/14/2019,04/05/2019,AAI,,,41.867951229,-87.642361632,"(41.86795122941471, -87.64236163228834)"
44410-20170416,2512839,35441,1,O'CONNELL - FINNEGAN INCORPORATED,IRISH EYES,2519 N LINCOLN AVE,CHICAGO,IL,60614,43,39,43-39,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,44410,RENEW,,02/15/2017,03/28/2017,N,04/16/2017,04/15/2019,03/28/2017,03/28/2017,AAI,,35,41.927753439,-87.651775311,"(41.927753439102524, -87.65177531105877)"
37457-20170116,2497915,15416,1,GRAND CENTRAL CORPORATION,JEREZ SPORT BAR AND GRILL,5726 W GRAND AVE,CHICAGO,IL,60639,36,21,36-21,25,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,37457,RENEW,,11/15/2016,12/05/2016,N,01/16/2017,01/15/2019,12/05/2016,01/17/2017,AAI,,,41.919526594,-87.769375827,"(41.919526594497476, -87.76937582701346)"
11176-20191016,2685731,62953,1,B G'S LOUNGE INC,BG'S LOUNGE INC,3362 N NARRAGANSETT AVE 1ST,CHICAGO,IL,60634,36,6,36-6,16,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,11176,RENEW,,08/15/2019,09/02/2019,N,10/16/2019,10/15/2021,09/02/2019,10/03/2019,AAI,,,41.94194407,-87.786355313,"(41.941944070221766, -87.78635531271422)"
12083-20170616,2524558,26932,1,KRYSTAN INCORPORATED,REGAL BEAGLE LAGARTIJAS BAR,3236 W 55TH ST 1,CHICAGO,IL,60632,14,15,14-15,8,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,12083,RENEW,,04/15/2017,06/06/2017,N,06/16/2017,06/15/2019,06/06/2017,06/07/2017,AAI,,,41.793600875,-87.705002907,"(41.793600875275615, -87.70500290691447)"
